2024-08-17 18:12:48 - Head: (2, 15), Food: (7, 1), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:12:48 - Head: (2, 16), Food: (7, 1), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:12:48 - Head: (2, 17), Food: (7, 1), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:12:48 - Head: (2, 18), Food: (7, 1), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:12:48 - Head: (2, 19), Food: (7, 1), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:12:48 - Head: (2, 0), Food: (7, 1), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:12:48 - Head: (2, 1), Food: (7, 1), Move: (0, 1), Confidence: 50.28%
2024-08-17 18:12:49 - Head: (1, 1), Food: (7, 1), Move: (-1, 0), Confidence: 92.30%
2024-08-17 18:12:49 - Head: (0, 1), Food: (7, 1), Move: (-1, 0), Confidence: 98.41%
2024-08-17 18:12:49 - Head: (19, 1), Food: (7, 1), Move: (-1, 0), Confidence: 99.75%
2024-08-17 18:12:49 - Head: (18, 1), Food: (7, 1), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:12:49 - Head: (17, 1), Food: (7, 1), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:12:49 - Head: (16, 1), Food: (7, 1), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:12:49 - Head: (15, 1), Food: (7, 1), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:12:49 - Head: (14, 1), Food: (7, 1), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:12:49 - Head: (13, 1), Food: (7, 1), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:12:49 - Head: (12, 1), Food: (7, 1), Move: (-1, 0), Confidence: 99.99%
2024-08-17 18:12:50 - Head: (11, 1), Food: (7, 1), Move: (-1, 0), Confidence: 99.85%
2024-08-17 18:12:50 - Head: (10, 1), Food: (7, 1), Move: (-1, 0), Confidence: 98.53%
2024-08-17 18:12:50 - Head: (10, 2), Food: (7, 1), Move: (0, 1), Confidence: 51.05%
2024-08-17 18:12:50 - Head: (10, 3), Food: (7, 1), Move: (0, 1), Confidence: 82.03%
2024-08-17 18:12:50 - Head: (10, 4), Food: (7, 1), Move: (0, 1), Confidence: 52.40%
2024-08-17 18:12:50 - Head: (11, 4), Food: (7, 1), Move: (1, 0), Confidence: 70.31%
2024-08-17 18:17:39 - Head: (10, 9), Food: (7, 19), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:39 - Head: (10, 8), Food: (7, 19), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:39 - Head: (10, 7), Food: (7, 19), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:39 - Head: (10, 6), Food: (7, 19), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:39 - Head: (10, 5), Food: (7, 19), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:40 - Head: (10, 4), Food: (7, 19), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:40 - Head: (10, 3), Food: (7, 19), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:40 - Head: (10, 2), Food: (7, 19), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:40 - Head: (10, 1), Food: (7, 19), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:40 - Head: (10, 0), Food: (7, 19), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:40 - Head: (10, 19), Food: (7, 19), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:40 - Head: (11, 19), Food: (7, 19), Move: (1, 0), Confidence: 99.93%
2024-08-17 18:17:40 - Head: (12, 19), Food: (7, 19), Move: (1, 0), Confidence: 99.99%
2024-08-17 18:17:40 - Head: (13, 19), Food: (7, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:40 - Head: (14, 19), Food: (7, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:41 - Head: (15, 19), Food: (7, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:41 - Head: (16, 19), Food: (7, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:41 - Head: (17, 19), Food: (7, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:41 - Head: (18, 19), Food: (7, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:41 - Head: (19, 19), Food: (7, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:41 - Head: (0, 19), Food: (7, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:41 - Head: (19, 19), Food: (7, 19), Move: (-1, 0), Confidence: 81.15%
2024-08-17 18:17:41 - Head: (0, 19), Food: (7, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:41 - Head: (19, 19), Food: (7, 19), Move: (-1, 0), Confidence: 81.15%
2024-08-17 18:17:41 - Head: (0, 19), Food: (7, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:42 - Head: (19, 19), Food: (7, 19), Move: (-1, 0), Confidence: 81.15%
2024-08-17 18:17:42 - Head: (0, 19), Food: (7, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:42 - Head: (19, 19), Food: (7, 19), Move: (-1, 0), Confidence: 81.15%
2024-08-17 18:17:42 - Head: (0, 19), Food: (7, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:42 - Head: (19, 19), Food: (7, 19), Move: (-1, 0), Confidence: 81.15%
2024-08-17 18:17:42 - Head: (0, 19), Food: (7, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:42 - Head: (19, 19), Food: (7, 19), Move: (-1, 0), Confidence: 81.15%
2024-08-17 18:17:42 - Head: (0, 19), Food: (7, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:42 - Head: (19, 19), Food: (7, 19), Move: (-1, 0), Confidence: 81.15%
2024-08-17 18:17:42 - Head: (0, 19), Food: (7, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:43 - Head: (19, 19), Food: (7, 19), Move: (-1, 0), Confidence: 81.15%
2024-08-17 18:17:43 - Head: (0, 19), Food: (7, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:43 - Head: (10, 11), Food: (5, 2), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:43 - Head: (10, 12), Food: (5, 2), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:43 - Head: (10, 13), Food: (5, 2), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:43 - Head: (10, 14), Food: (5, 2), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:43 - Head: (10, 15), Food: (5, 2), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:43 - Head: (10, 16), Food: (5, 2), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:43 - Head: (10, 17), Food: (5, 2), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:44 - Head: (10, 18), Food: (5, 2), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:44 - Head: (10, 19), Food: (5, 2), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:44 - Head: (10, 0), Food: (5, 2), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:44 - Head: (11, 0), Food: (5, 2), Move: (1, 0), Confidence: 72.98%
2024-08-17 18:17:44 - Head: (12, 0), Food: (5, 2), Move: (1, 0), Confidence: 62.92%
2024-08-17 18:17:44 - Head: (12, 1), Food: (5, 2), Move: (0, 1), Confidence: 50.42%
2024-08-17 18:17:44 - Head: (12, 2), Food: (5, 2), Move: (0, 1), Confidence: 87.67%
2024-08-17 18:17:44 - Head: (13, 2), Food: (5, 2), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:44 - Head: (14, 2), Food: (5, 2), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:44 - Head: (15, 2), Food: (5, 2), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:45 - Head: (16, 2), Food: (5, 2), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:45 - Head: (17, 2), Food: (5, 2), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:45 - Head: (18, 2), Food: (5, 2), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:45 - Head: (19, 2), Food: (5, 2), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:45 - Head: (0, 2), Food: (5, 2), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:45 - Head: (19, 2), Food: (5, 2), Move: (-1, 0), Confidence: 82.79%
2024-08-17 18:17:45 - Head: (0, 2), Food: (5, 2), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:45 - Head: (19, 2), Food: (5, 2), Move: (-1, 0), Confidence: 82.79%
2024-08-17 18:17:45 - Head: (0, 2), Food: (5, 2), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:45 - Head: (19, 2), Food: (5, 2), Move: (-1, 0), Confidence: 82.79%
2024-08-17 18:17:46 - Head: (0, 2), Food: (5, 2), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:46 - Head: (19, 2), Food: (5, 2), Move: (-1, 0), Confidence: 82.79%
2024-08-17 18:17:46 - Head: (0, 2), Food: (5, 2), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:46 - Head: (19, 2), Food: (5, 2), Move: (-1, 0), Confidence: 82.79%
2024-08-17 18:17:46 - Head: (0, 2), Food: (5, 2), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:46 - Head: (19, 2), Food: (5, 2), Move: (-1, 0), Confidence: 82.79%
2024-08-17 18:17:46 - Head: (0, 2), Food: (5, 2), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:46 - Head: (19, 2), Food: (5, 2), Move: (-1, 0), Confidence: 82.79%
2024-08-17 18:17:46 - Head: (0, 2), Food: (5, 2), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:46 - Head: (10, 9), Food: (8, 19), Move: (0, -1), Confidence: 99.96%
2024-08-17 18:17:47 - Head: (10, 8), Food: (8, 19), Move: (0, -1), Confidence: 99.99%
2024-08-17 18:17:47 - Head: (10, 7), Food: (8, 19), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:47 - Head: (10, 6), Food: (8, 19), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:47 - Head: (10, 5), Food: (8, 19), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:47 - Head: (10, 4), Food: (8, 19), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:47 - Head: (10, 3), Food: (8, 19), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:47 - Head: (10, 2), Food: (8, 19), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:47 - Head: (10, 1), Food: (8, 19), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:47 - Head: (10, 0), Food: (8, 19), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:47 - Head: (10, 19), Food: (8, 19), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:48 - Head: (11, 19), Food: (8, 19), Move: (1, 0), Confidence: 92.09%
2024-08-17 18:17:48 - Head: (12, 19), Food: (8, 19), Move: (1, 0), Confidence: 99.95%
2024-08-17 18:17:48 - Head: (13, 19), Food: (8, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:48 - Head: (14, 19), Food: (8, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:48 - Head: (15, 19), Food: (8, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:48 - Head: (16, 19), Food: (8, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:48 - Head: (17, 19), Food: (8, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:48 - Head: (18, 19), Food: (8, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:48 - Head: (19, 19), Food: (8, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:48 - Head: (0, 19), Food: (8, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:49 - Head: (19, 19), Food: (8, 19), Move: (-1, 0), Confidence: 91.59%
2024-08-17 18:17:49 - Head: (0, 19), Food: (8, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:49 - Head: (19, 19), Food: (8, 19), Move: (-1, 0), Confidence: 91.59%
2024-08-17 18:17:49 - Head: (0, 19), Food: (8, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:49 - Head: (19, 19), Food: (8, 19), Move: (-1, 0), Confidence: 91.59%
2024-08-17 18:17:49 - Head: (0, 19), Food: (8, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:49 - Head: (19, 19), Food: (8, 19), Move: (-1, 0), Confidence: 91.59%
2024-08-17 18:17:49 - Head: (0, 19), Food: (8, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:49 - Head: (19, 19), Food: (8, 19), Move: (-1, 0), Confidence: 91.59%
2024-08-17 18:17:49 - Head: (0, 19), Food: (8, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:50 - Head: (19, 19), Food: (8, 19), Move: (-1, 0), Confidence: 91.59%
2024-08-17 18:17:50 - Head: (0, 19), Food: (8, 19), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:50 - Head: (19, 19), Food: (8, 19), Move: (-1, 0), Confidence: 91.59%
2024-08-17 18:17:50 - Head: (10, 9), Food: (8, 13), Move: (0, -1), Confidence: 46.04%
2024-08-17 18:17:50 - Head: (10, 8), Food: (8, 13), Move: (0, -1), Confidence: 52.11%
2024-08-17 18:17:50 - Head: (10, 7), Food: (8, 13), Move: (0, -1), Confidence: 68.05%
2024-08-17 18:17:50 - Head: (10, 6), Food: (8, 13), Move: (0, -1), Confidence: 94.42%
2024-08-17 18:17:50 - Head: (10, 5), Food: (8, 13), Move: (0, -1), Confidence: 98.97%
2024-08-17 18:17:50 - Head: (10, 4), Food: (8, 13), Move: (0, -1), Confidence: 99.82%
2024-08-17 18:17:50 - Head: (10, 3), Food: (8, 13), Move: (0, -1), Confidence: 99.96%
2024-08-17 18:17:51 - Head: (10, 2), Food: (8, 13), Move: (0, -1), Confidence: 99.99%
2024-08-17 18:17:51 - Head: (10, 1), Food: (8, 13), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:51 - Head: (10, 0), Food: (8, 13), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:51 - Head: (10, 19), Food: (8, 13), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:51 - Head: (10, 0), Food: (8, 13), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:51 - Head: (10, 19), Food: (8, 13), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:51 - Head: (10, 0), Food: (8, 13), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:51 - Head: (10, 19), Food: (8, 13), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:51 - Head: (10, 0), Food: (8, 13), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:51 - Head: (10, 19), Food: (8, 13), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:52 - Head: (10, 0), Food: (8, 13), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:52 - Head: (10, 19), Food: (8, 13), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:52 - Head: (10, 0), Food: (8, 13), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:52 - Head: (10, 19), Food: (8, 13), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:52 - Head: (10, 0), Food: (8, 13), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:52 - Head: (10, 11), Food: (18, 1), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:52 - Head: (10, 12), Food: (18, 1), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:52 - Head: (10, 13), Food: (18, 1), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:52 - Head: (10, 14), Food: (18, 1), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:52 - Head: (10, 15), Food: (18, 1), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:53 - Head: (10, 16), Food: (18, 1), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:53 - Head: (10, 17), Food: (18, 1), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:53 - Head: (10, 18), Food: (18, 1), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:53 - Head: (10, 19), Food: (18, 1), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:53 - Head: (10, 0), Food: (18, 1), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:53 - Head: (10, 1), Food: (18, 1), Move: (0, 1), Confidence: 91.53%
2024-08-17 18:17:53 - Head: (9, 1), Food: (18, 1), Move: (-1, 0), Confidence: 94.52%
2024-08-17 18:17:53 - Head: (8, 1), Food: (18, 1), Move: (-1, 0), Confidence: 97.68%
2024-08-17 18:17:53 - Head: (7, 1), Food: (18, 1), Move: (-1, 0), Confidence: 99.03%
2024-08-17 18:17:53 - Head: (6, 1), Food: (18, 1), Move: (-1, 0), Confidence: 99.64%
2024-08-17 18:17:54 - Head: (5, 1), Food: (18, 1), Move: (-1, 0), Confidence: 99.90%
2024-08-17 18:17:54 - Head: (4, 1), Food: (18, 1), Move: (-1, 0), Confidence: 99.98%
2024-08-17 18:17:54 - Head: (3, 1), Food: (18, 1), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:17:54 - Head: (2, 1), Food: (18, 1), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:17:54 - Head: (1, 1), Food: (18, 1), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:17:54 - Head: (0, 1), Food: (18, 1), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:17:54 - Head: (19, 1), Food: (18, 1), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:17:54 - Head: (18, 1), Food: (18, 1), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:17:54 - Snake ate food! New length: 2
2024-08-17 18:17:54 - Head: (17, 1), Food: (8, 11), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:17:54 - Head: (16, 1), Food: (8, 11), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:17:55 - Head: (15, 1), Food: (8, 11), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:17:55 - Head: (14, 1), Food: (8, 11), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:17:55 - Head: (13, 1), Food: (8, 11), Move: (-1, 0), Confidence: 92.40%
2024-08-17 18:17:55 - Head: (13, 0), Food: (8, 11), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:55 - Head: (13, 19), Food: (8, 11), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:55 - Head: (13, 18), Food: (8, 11), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:55 - Head: (13, 17), Food: (8, 11), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:55 - Head: (13, 16), Food: (8, 11), Move: (0, -1), Confidence: 97.28%
2024-08-17 18:17:55 - Head: (14, 16), Food: (8, 11), Move: (1, 0), Confidence: 99.72%
2024-08-17 18:17:55 - Head: (15, 16), Food: (8, 11), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:56 - Head: (16, 16), Food: (8, 11), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:56 - Head: (17, 16), Food: (8, 11), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:56 - Head: (18, 16), Food: (8, 11), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:56 - Head: (19, 16), Food: (8, 11), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:56 - Head: (0, 16), Food: (8, 11), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:56 - Head: (0, 17), Food: (8, 11), Move: (0, 1), Confidence: 99.95%
2024-08-17 18:17:56 - Head: (0, 18), Food: (8, 11), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:56 - Head: (0, 19), Food: (8, 11), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:56 - Head: (0, 0), Food: (8, 11), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:17:56 - Head: (0, 1), Food: (8, 11), Move: (0, 1), Confidence: 97.54%
2024-08-17 18:17:57 - Head: (0, 2), Food: (8, 11), Move: (0, 1), Confidence: 97.34%
2024-08-17 18:17:57 - Head: (0, 3), Food: (8, 11), Move: (0, 1), Confidence: 97.08%
2024-08-17 18:17:57 - Head: (0, 4), Food: (8, 11), Move: (0, 1), Confidence: 66.98%
2024-08-17 18:17:57 - Head: (19, 4), Food: (8, 11), Move: (-1, 0), Confidence: 96.50%
2024-08-17 18:17:57 - Head: (18, 4), Food: (8, 11), Move: (-1, 0), Confidence: 99.99%
2024-08-17 18:17:57 - Head: (17, 4), Food: (8, 11), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:17:57 - Head: (16, 4), Food: (8, 11), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:17:57 - Head: (15, 4), Food: (8, 11), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:17:57 - Head: (14, 4), Food: (8, 11), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:17:57 - Head: (13, 4), Food: (8, 11), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:17:58 - Head: (12, 4), Food: (8, 11), Move: (-1, 0), Confidence: 99.99%
2024-08-17 18:17:58 - Head: (12, 3), Food: (8, 11), Move: (0, -1), Confidence: 95.76%
2024-08-17 18:17:58 - Head: (12, 2), Food: (8, 11), Move: (0, -1), Confidence: 99.99%
2024-08-17 18:17:58 - Head: (12, 1), Food: (8, 11), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:58 - Head: (12, 0), Food: (8, 11), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:58 - Head: (12, 19), Food: (8, 11), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:58 - Head: (12, 18), Food: (8, 11), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:58 - Head: (12, 17), Food: (8, 11), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:58 - Head: (12, 16), Food: (8, 11), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:17:59 - Head: (12, 15), Food: (8, 11), Move: (0, -1), Confidence: 85.26%
2024-08-17 18:17:59 - Head: (13, 15), Food: (8, 11), Move: (1, 0), Confidence: 99.59%
2024-08-17 18:17:59 - Head: (14, 15), Food: (8, 11), Move: (1, 0), Confidence: 99.99%
2024-08-17 18:17:59 - Head: (15, 15), Food: (8, 11), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:59 - Head: (16, 15), Food: (8, 11), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:59 - Head: (17, 15), Food: (8, 11), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:59 - Head: (18, 15), Food: (8, 11), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:59 - Head: (19, 15), Food: (8, 11), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:59 - Head: (0, 15), Food: (8, 11), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:17:59 - Head: (0, 16), Food: (8, 11), Move: (0, 1), Confidence: 54.49%
2024-08-17 18:18:00 - Head: (0, 17), Food: (8, 11), Move: (0, 1), Confidence: 99.95%
2024-08-17 18:18:00 - Head: (0, 18), Food: (8, 11), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:18:00 - Head: (0, 19), Food: (8, 11), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:18:00 - Head: (0, 0), Food: (8, 11), Move: (0, 1), Confidence: 100.00%
2024-08-17 18:18:00 - Head: (0, 1), Food: (8, 11), Move: (0, 1), Confidence: 97.54%
2024-08-17 18:18:00 - Head: (0, 2), Food: (8, 11), Move: (0, 1), Confidence: 97.34%
2024-08-17 18:18:00 - Head: (0, 3), Food: (8, 11), Move: (0, 1), Confidence: 97.08%
2024-08-17 18:18:00 - Head: (0, 4), Food: (8, 11), Move: (0, 1), Confidence: 66.98%
2024-08-17 18:18:00 - Head: (19, 4), Food: (8, 11), Move: (-1, 0), Confidence: 96.50%
2024-08-17 18:18:00 - Head: (18, 4), Food: (8, 11), Move: (-1, 0), Confidence: 99.99%
2024-08-17 18:18:01 - Head: (17, 4), Food: (8, 11), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:18:01 - Head: (16, 4), Food: (8, 11), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:18:01 - Head: (15, 4), Food: (8, 11), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:18:01 - Head: (14, 4), Food: (8, 11), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:18:01 - Head: (13, 4), Food: (8, 11), Move: (-1, 0), Confidence: 100.00%
2024-08-17 18:18:01 - Head: (12, 4), Food: (8, 11), Move: (-1, 0), Confidence: 99.99%
2024-08-17 18:18:01 - Head: (12, 3), Food: (8, 11), Move: (0, -1), Confidence: 95.76%
2024-08-17 18:18:01 - Head: (12, 2), Food: (8, 11), Move: (0, -1), Confidence: 99.99%
2024-08-17 18:18:01 - Head: (12, 1), Food: (8, 11), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:18:01 - Head: (12, 0), Food: (8, 11), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:18:02 - Head: (12, 19), Food: (8, 11), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:18:02 - Head: (12, 18), Food: (8, 11), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:18:02 - Head: (12, 17), Food: (8, 11), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:18:02 - Head: (12, 16), Food: (8, 11), Move: (0, -1), Confidence: 100.00%
2024-08-17 18:18:02 - Head: (12, 15), Food: (8, 11), Move: (0, -1), Confidence: 85.26%
2024-08-17 18:18:02 - Head: (13, 15), Food: (8, 11), Move: (1, 0), Confidence: 99.59%
2024-08-17 18:18:02 - Head: (14, 15), Food: (8, 11), Move: (1, 0), Confidence: 99.99%
2024-08-17 18:18:02 - Head: (10, 11), Food: (2, 12), Move: (0, 1), Confidence: 80.84%
2024-08-17 18:18:02 - Head: (10, 12), Food: (2, 12), Move: (0, 1), Confidence: 95.82%
2024-08-17 18:18:02 - Head: (11, 12), Food: (2, 12), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:18:03 - Head: (12, 12), Food: (2, 12), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:18:03 - Head: (13, 12), Food: (2, 12), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:18:03 - Head: (14, 12), Food: (2, 12), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:18:03 - Head: (15, 12), Food: (2, 12), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:18:03 - Head: (16, 12), Food: (2, 12), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:18:03 - Head: (17, 12), Food: (2, 12), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:18:03 - Head: (18, 12), Food: (2, 12), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:18:03 - Head: (19, 12), Food: (2, 12), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:18:03 - Head: (0, 12), Food: (2, 12), Move: (1, 0), Confidence: 100.00%
2024-08-17 18:18:03 - Head: (19, 12), Food: (2, 12), Move: (-1, 0), Confidence: 53.87%
2024-08-17 18:18:04 - Head: (0, 12), Food: (2, 12), Move: (1, 0), Confidence: 100.00%
